content,sources ,ratingCategories,title,garageIds
"Cher Client, Nous vous remercions pour votre retour d'expérience dans notre concession. Nous veillons à nous perfectionner dans chaque domaine à travers l'écoute de nos clients. Nous prenons en compte votre avis et en faisons part à notre équipe. Nous restons à votre disposition. Cordialement, L'équipe SAINT-MERRI.",DataFile,neutral,Passif 1,5ced60152ff6d40015be3e12
"Cher(e) client(e), nous prenons en compte votre remarque afin d’améliorer nos services. Nous espérons vous donner entière satisfaction à l’avenir. A bientôt, l’équipe @Nom du garage.",DataFile,neutral,Passif 1,5b97e7985f3c630013e8eaf1
"Cher(e) client(e), nous prenons en compte votre remarque afin d’améliorer nos services. Nous espérons vous donner entière satisfaction à l’avenir. A bientôt, l’équipe @Nom du garage.",Facebook,neutral,Passif 1,5b97e7985f3c630013e8eaf1
"Cher(e) client(e), nous prenons en compte votre remarque afin d’améliorer nos services. Nous espérons vous donner entière satisfaction à l’avenir. A bientôt, l’équipe @Nom du garage.",Google,neutral,Passif 1,5b97e7985f3c630013e8eaf1
"Cher(e) client(e), nous prenons en compte votre remarque afin d’améliorer nos services. Nous espérons vous donner entière satisfaction à l’avenir. A bientôt, l’équipe JMS Yam Store Yamaha Avignon.",DataFile,neutral,Passif 1,5ca5cded9b9b6f001534219c
"Cher(e) client(e), nous prenons en compte votre remarque afin d’améliorer nos services. Nous espérons vous donner entière satisfaction à l’avenir. A bientôt, l’équipe JMS Yam Store Yamaha Avignon.",Facebook,neutral,Passif 1,5ca5cded9b9b6f001534219c
"Cher(e) client(e), nous prenons en compte votre remarque afin d’améliorer nos services. Nous espérons vous donner entière satisfaction à l’avenir. A bientôt, l’équipe JMS Yam Store Yamaha Avignon.",Google,neutral,Passif 1,5ca5cded9b9b6f001534219c
"Cher(e) client(e), nous prenons en compte votre remarque afin d’améliorer nos services. Nous espérons vous donner entière satisfaction à l’avenir. A bientôt, l’équipe SJ Automobiles.",DataFile,neutral,Passif 1,5a9956ab638558001383a036
"Cher(e) client(e), nous prenons en compte votre remarque afin d’améliorer nos services. Nous espérons vous donner entière satisfaction à l’avenir. A bientôt, l’équipe SJ Automobiles.",Facebook,neutral,Passif 1,5a9956ab638558001383a036
"Cher(e) client(e), nous prenons en compte votre remarque afin d’améliorer nos services. Nous espérons vous donner entière satisfaction à l’avenir. A bientôt, l’équipe SJ Automobiles.",Google,neutral,Passif 1,5a9956ab638558001383a036
"Cher(e) client(e), nous vous remercions pour l’ensemble de vos remarques. Nos équipes vont vous contacter dans les plus brefs délais. Veuillez nous excuser pour la gêne occasionnée. A bientôt, L'Equipe @Nom du garage.",DataFile,detractor,Détracteur 1,5b97e7985f3c630013e8eaf1
"Cher(e) client(e), nous vous remercions pour l’ensemble de vos remarques. Nos équipes vont vous contacter dans les plus brefs délais. Veuillez nous excuser pour la gêne occasionnée. A bientôt, L'Equipe @Nom du garage.",Facebook,detractor,Détracteur 1,5b97e7985f3c630013e8eaf1
"Cher(e) client(e), nous vous remercions pour l’ensemble de vos remarques. Nos équipes vont vous contacter dans les plus brefs délais. Veuillez nous excuser pour la gêne occasionnée. A bientôt, L'Equipe @Nom du garage.",Google,detractor,Détracteur 1,5b97e7985f3c630013e8eaf1
"Cher(e) client(e), nous vous remercions pour l’ensemble de vos remarques. Nos équipes vont vous contacter dans les plus brefs délais. Veuillez nous excuser pour la gêne occasionnée. A bientôt, L'Equipe JMS Yam Store Yamaha Avignon.",DataFile,detractor,Détracteur 1,5ca5cded9b9b6f001534219c
"Cher(e) client(e), nous vous remercions pour l’ensemble de vos remarques. Nos équipes vont vous contacter dans les plus brefs délais. Veuillez nous excuser pour la gêne occasionnée. A bientôt, L'Equipe JMS Yam Store Yamaha Avignon.",Facebook,detractor,Détracteur 1,5ca5cded9b9b6f001534219c
"Cher(e) client(e), nous vous remercions pour l’ensemble de vos remarques. Nos équipes vont vous contacter dans les plus brefs délais. Veuillez nous excuser pour la gêne occasionnée. A bientôt, L'Equipe JMS Yam Store Yamaha Avignon.",Google,detractor,Détracteur 1,5ca5cded9b9b6f001534219c
"Cher(e) client(e), nous vous remercions pour l’ensemble de vos remarques. Nos équipes vont vous contacter dans les plus brefs délais. Veuillez nous excuser pour la gêne occasionnée. A bientôt, L'Equipe SJ Automobiles.",DataFile,detractor,Détracteur 1,5a9956ab638558001383a036
"Cher(e) client(e), nous vous remercions pour l’ensemble de vos remarques. Nos équipes vont vous contacter dans les plus brefs délais. Veuillez nous excuser pour la gêne occasionnée. A bientôt, L'Equipe SJ Automobiles.",Facebook,detractor,Détracteur 1,5a9956ab638558001383a036
"Cher(e) client(e), nous vous remercions pour l’ensemble de vos remarques. Nos équipes vont vous contacter dans les plus brefs délais. Veuillez nous excuser pour la gêne occasionnée. A bientôt, L'Equipe SJ Automobiles.",Google,detractor,Détracteur 1,5a9956ab638558001383a036
"Cher(e) client(e), nous vous remercions pour votre avis que nous ne manquerons pas de partager à nos équipes. A bientôt SJ Automobiles.",DataFile,promotor,Promoteur 4,5a9956ab638558001383a036
"Cher(e) client(e), nous vous remercions pour votre avis que nous ne manquerons pas de partager à nos équipes. A bientôt SJ Automobiles.",Facebook,promotor,Promoteur 4,5a9956ab638558001383a036
"Cher(e) client(e), nous vous remercions pour votre avis que nous ne manquerons pas de partager à nos équipes. A bientôt SJ Automobiles.",Google,promotor,Promoteur 4,5a9956ab638558001383a036
"Cher(e) client(e), nous vous remercions pour votre avis que nous ne manquerons pas de partager à nos équipes. A bientôt, La Direction.",DataFile,promotor,Promoteur 4,5b97e7985f3c630013e8eaf1
"Cher(e) client(e), nous vous remercions pour votre avis que nous ne manquerons pas de partager à nos équipes. A bientôt, La Direction.",DataFile,promotor,Promoteur 4,5ca5cded9b9b6f001534219c
"Cher(e) client(e), nous vous remercions pour votre avis que nous ne manquerons pas de partager à nos équipes. A bientôt, La Direction.",Facebook,promotor,Promoteur 4,5b97e7985f3c630013e8eaf1
"Cher(e) client(e), nous vous remercions pour votre avis que nous ne manquerons pas de partager à nos équipes. A bientôt, La Direction.",Facebook,promotor,Promoteur 4,5ca5cded9b9b6f001534219c
"Cher(e) client(e), nous vous remercions pour votre avis que nous ne manquerons pas de partager à nos équipes. A bientôt, La Direction.",Google,promotor,Promoteur 4,5b97e7985f3c630013e8eaf1
"Cher(e) client(e), nous vous remercions pour votre avis que nous ne manquerons pas de partager à nos équipes. A bientôt, La Direction.",Google,promotor,Promoteur 4,5ca5cded9b9b6f001534219c
"Cher(e) client(e), nous vous remercions pour votre retour ainsi que pour votre fidélité ! A bientôt, l’équipe @Nom du garage.",DataFile,promotor,Promoteur 3,5b97e7985f3c630013e8eaf1
"Cher(e) client(e), nous vous remercions pour votre retour ainsi que pour votre fidélité ! A bientôt, l’équipe @Nom du garage.",Facebook,promotor,Promoteur 3,5b97e7985f3c630013e8eaf1
"Cher(e) client(e), nous vous remercions pour votre retour ainsi que pour votre fidélité ! A bientôt, l’équipe @Nom du garage.",Google,promotor,Promoteur 3,5b97e7985f3c630013e8eaf1
"Cher(e) client(e), nous vous remercions pour votre retour ainsi que pour votre fidélité ! A bientôt, l’équipe JMS Yam Store Yamaha Avignon.",DataFile,promotor,Promoteur 3,5ca5cded9b9b6f001534219c
"Cher(e) client(e), nous vous remercions pour votre retour ainsi que pour votre fidélité ! A bientôt, l’équipe JMS Yam Store Yamaha Avignon.",Facebook,promotor,Promoteur 3,5ca5cded9b9b6f001534219c
"Cher(e) client(e), nous vous remercions pour votre retour ainsi que pour votre fidélité ! A bientôt, l’équipe JMS Yam Store Yamaha Avignon.",Google,promotor,Promoteur 3,5ca5cded9b9b6f001534219c
"Cher(e) client(e), nous vous remercions pour votre retour ainsi que pour votre fidélité ! A bientôt, l’équipe SJ Automobiles.",DataFile,promotor,Promoteur 3,5a9956ab638558001383a036
"Cher(e) client(e), nous vous remercions pour votre retour ainsi que pour votre fidélité ! A bientôt, l’équipe SJ Automobiles.",Facebook,promotor,Promoteur 3,5a9956ab638558001383a036
"Cher(e) client(e), nous vous remercions pour votre retour ainsi que pour votre fidélité ! A bientôt, l’équipe SJ Automobiles.",Google,promotor,Promoteur 3,5a9956ab638558001383a036
"Cher(e) client(e), nous vous remercions pour votre retour. Nous prenons note de votre remarque que nous faisons remonter à nos équipes afin d’améliorer nos services. Nous restons à votre disposition. A bientôt, @Nom du garage.",DataFile,neutral,Passif 3,5b97e7985f3c630013e8eaf1
"Cher(e) client(e), nous vous remercions pour votre retour. Nous prenons note de votre remarque que nous faisons remonter à nos équipes afin d’améliorer nos services. Nous restons à votre disposition. A bientôt, @Nom du garage.",Facebook,neutral,Passif 3,5b97e7985f3c630013e8eaf1
"Cher(e) client(e), nous vous remercions pour votre retour. Nous prenons note de votre remarque que nous faisons remonter à nos équipes afin d’améliorer nos services. Nous restons à votre disposition. A bientôt, @Nom du garage.",Google,neutral,Passif 3,5b97e7985f3c630013e8eaf1
"Cher(e) client(e), nous vous remercions pour votre retour. Nous prenons note de votre remarque que nous faisons remonter à nos équipes afin d’améliorer nos services. Nous restons à votre disposition. A bientôt, JMS Yam Store Yamaha Avignon.",DataFile,neutral,Passif 3,5ca5cded9b9b6f001534219c
"Cher(e) client(e), nous vous remercions pour votre retour. Nous prenons note de votre remarque que nous faisons remonter à nos équipes afin d’améliorer nos services. Nous restons à votre disposition. A bientôt, JMS Yam Store Yamaha Avignon.",Facebook,neutral,Passif 3,5ca5cded9b9b6f001534219c
"Cher(e) client(e), nous vous remercions pour votre retour. Nous prenons note de votre remarque que nous faisons remonter à nos équipes afin d’améliorer nos services. Nous restons à votre disposition. A bientôt, JMS Yam Store Yamaha Avignon.",Google,neutral,Passif 3,5ca5cded9b9b6f001534219c
"Cher(e) client(e), nous vous remercions pour votre retour. Nous prenons note de votre remarque que nous faisons remonter à nos équipes afin d’améliorer nos services. Nous restons à votre disposition. A bientôt, L'Equipe SJ Automobiles.",DataFile,neutral,Passif 3,5a9956ab638558001383a036
"Cher(e) client(e), nous vous remercions pour votre retour. Nous prenons note de votre remarque que nous faisons remonter à nos équipes afin d’améliorer nos services. Nous restons à votre disposition. A bientôt, L'Equipe SJ Automobiles.",Facebook,neutral,Passif 3,5a9956ab638558001383a036
"Cher(e) client(e), nous vous remercions pour votre retour. Nous prenons note de votre remarque que nous faisons remonter à nos équipes afin d’améliorer nos services. Nous restons à votre disposition. A bientôt, L'Equipe SJ Automobiles.",Google,neutral,Passif 3,5a9956ab638558001383a036
"Cher(e) client(e), toute l’équipe de Dourdan Automobiles vous remercie pour votre aimable commentaire. A bientôt.",DataFile,promotor,Promoteur 2,5b97e7985f3c630013e8eaf1
"Cher(e) client(e), toute l’équipe de Dourdan Automobiles vous remercie pour votre aimable commentaire. A bientôt.",Facebook,promotor,Promoteur 2,5b97e7985f3c630013e8eaf1
"Cher(e) client(e), toute l’équipe de Dourdan Automobiles vous remercie pour votre aimable commentaire. A bientôt.",Google,promotor,Promoteur 2,5b97e7985f3c630013e8eaf1
"Cher(e) client(e), toute l’équipe de JMS Yam Store Yamaha Avignon vous remercie pour votre aimable commentaire. A bientôt.",DataFile,promotor,Promoteur 2,5ca5cded9b9b6f001534219c
"Cher(e) client(e), toute l’équipe de JMS Yam Store Yamaha Avignon vous remercie pour votre aimable commentaire. A bientôt.",Facebook,promotor,Promoteur 2,5ca5cded9b9b6f001534219c
"Cher(e) client(e), toute l’équipe de JMS Yam Store Yamaha Avignon vous remercie pour votre aimable commentaire. A bientôt.",Google,promotor,Promoteur 2,5ca5cded9b9b6f001534219c
